0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17
352,289737,start,run, Hospitals that have chosen to opt out of health-authority control and become self-governing will start running their own affairs .,3,-1,0,1,0,1,0,0,0,1,0,VVG,1
352,289837,start,serve," Above all , privatisation ought to oblige staff to start serving passengers better .",5,-1,0,0,1,0,0,0,1,0,0,VVG,1
352,289875,start,blur, It has taken the Tories ' current enthusiasm for copying Labour policies -- and this week 's signal from the Bank of England that it favours a form of credit controls -- to start to blur that image .,4,-1,0,1,0,1,0,1,0,0,0,VV,0
352,290143,start,erode," Meanwhile , removing barriers to cross-border electricity and gas trade should start eroding the monopolies from within and benefiting consumers immediately .",5,-1,0,1,0,1,0,0,1,0,0,VVG,1
352,290252,start,spend," In order to expand away from America 's competitive magazine market , Mr McGovern has started spending his money in some new , riskier ways .",5,3,0,1,0,1,0,1,0,0,0,VVG,1
352,290334,start,replace," In which case , international rules on competition policy and direct investment will start to replace trade policy as the most contentious areas of economic relations .",7,-1,0,1,0,1,0,0,0,1,0,VV,0
352,290387,start,move, Companies will start start moving their back offices from central Tokyo to cheaper areas .,4,-1,0,1,0,1,0,0,0,1,0,VVG,1
352,290495,start,publish," Investment banks too are starting to publish opinions on credit , just as they do on equities .",7,-1,0,1,0,1,0,1,0,0,0,VV,0
352,290547,start,face, Investors say both have improved their services since they started to face serious competition .,4,-1,0,1,0,1,0,0,1,0,0,VV,0
352,290586,start,attract, They are also starting to attract some of the best young talent away from the money-centre banks -- and good brains allied to the skills of good management are almost as scarce as profits in America 's banking parlours these days .,7,-1,0,0,1,0,0,1,0,0,0,VV,0
352,291084,start,pin," If the 17 keV neutrino were proved to exist , far more detailed surveys of beta decay would start to pin down its properties and to look for others .",3,-1,0,1,0,1,0,0,0,0,1,VV,0
353,292400,hate,see," It was irritation , doubtless the result of some ill doing or extravagance on my own part , making me hate to see its image elsewhere .",3,-1,0,1,0,1,0,1,0,0,0,VV,0
355,295537,start,make, An advancement means a sum of money paid to a child to start him in business or to make a permanent provision for him ; it does not include casual payments given as a present or to help to tide over temporary difficulties .,4,-1,0,1,0,1,0,1,0,0,0,VV,0
356,296195,start,shoot," Gooch , Gower and Lamb made forties , only for the ball to start shooting and wickets to fall .",5,-1,0,1,0,1,0,0,1,0,0,VVG,1
356,296924,start,charge," And with the brightest students , who would have gone to Britain until the Thatcher government started charging them substantial fees , now studying in the US , it seems likely that the trend away from cricket to American sports will steadily continue .",6,-1,0,1,0,1,0,0,1,0,0,VVG,1
357,297408,start,shout," I started shouting out loud : "" Stop , for Chrissakes , stop ! """,5,-1,0,0,1,0,0,0,1,0,0,VVG,1
357,297485,start,sing," As I moved into the small museum , a male chorus started singing over the sound system : Glory , glory , it 's a hell of a way to die ...",4,-1,0,0,0,0,1,0,1,0,0,VVG,1
357,297508,start,talk, I took a fresh notebook from the glove compartment and started back to talk to them .,4,-1,0,0,1,0,0,0,1,0,0,VV,0
357,297642,start,trot," I throw on my overcoat and step into the pitch-black hall , take off my shoes and start to trot quietly down the twenty-two flights of steps .",4,-1,0,1,0,1,0,1,0,0,0,VV,0
357,297849,start,make, Peter Cook says he started making people laugh in order to disarm bigger boys at school .,4,5,0,0,1,0,0,0,1,0,0,VVG,1
357,297961,start,run," I sprinted across the open square outside the station , jacket over head , dodging tramcars with split-second , if largely inadvertent , precision , skirted a large puddle , feinted between two parked cars , head-faked a lamppost and two startled elderly shoppers ( once I start running , I ca n't stop myself from pretending I 'm returning a kick-off for the Chicago Bears ; it 's a compulsion -- a sort of Tourette 's syndrome of the feet ) .",3,-1,0,0,1,0,0,1,0,0,0,VVG,1
357,298136,start,work," Although writing was to become his new addiction , he had actually started his novel ( working title Dead Man Walkin ' ) when he lived in San Francisco .",4,-1,0,1,0,1,0,0,1,0,0,VVG,1
357,298193,start,do, And then he started doing coke .,2,7,0,1,0,1,0,0,1,0,0,VVG,1
357,298542,start,talk, Then an acquaintance started talking to me and diverted my attention .,4,-1,0,0,1,0,0,0,1,0,0,VVG,1
357,298608,start,come," Ten years ago , when she first started coming , the club had fewer members and it was quiet .",4,7,0,0,1,0,0,0,1,0,0,VVG,1
357,298642,start,rise," With much hissing , hot steam started to rise upwards , making the woman sitting next to Agnes wince with pain and cover her face .",4,-1,0,0,1,0,0,0,1,0,0,VV,0
357,299324,start,hand, A lot of people started handing in pellet guns and antique muzzle-loaders they 've been keeping for years without a licence .,4,5,0,0,0,0,1,0,1,0,0,VVG,1
357,299653,start,shake, His body starts to shake with laughter .,5,-1,0,0,0,0,1,1,0,0,0,VV,0
357,300242,start,sound, Because a lifetime of debauchery somehow loses its romantic kudos once it winds down to a respectable job and keep-fit classes ; it stops being a biopic and starts sounding like a how-I-conquered-my-bad-habits-and-became-a-normal-person telefilm .,5,-1,0,0,0,0,1,1,0,0,0,VVG,1
358,300851,start,go," Nevertheless , no one could claim that it was a united Cabinet and this was made worse as the everyday issues of government started to go wrong .",2,1,0,1,1,0,0,0,1,0,0,VV,0
358,301301,start,lengthen, Waiting lists started to lengthen as operations were cancelled .,8,-1,0,0,1,0,0,0,1,0,0,VV,0
358,301681,start,calm, Fortunately my 1983 conference speech went well and the row started to calm down .,4,-1,0,0,1,0,0,0,1,0,0,VV,0
358,302275,start,examine," When I had started to examine pensions , many in the industry were opposed to any change in SERPS and almost everyone was opposed to personal pensions .",7,-1,0,1,0,1,0,0,1,0,0,VV,0
359,302484,start,live, Is n't it about time we started living off our inheritance ?,4,-1,0,0,0,1,0,0,1,0,0,VVG,1
359,302885,start,think, As you start to think about the things that make you anxious you realize that the passage is telling you not to be anxious but to pray with thanksgiving !,5,-1,0,0,0,0,1,1,0,0,0,VV,0
359,302886,start,relate," Now what is God saying to me through this passage ? ... and you find yourself ruminating on the things you are anxious about , and you start to relate this to the person you are .",6,-1,0,0,1,0,0,1,0,0,0,VV,0
359,302892,start,meditate, I started to meditate on that verse in relation to my argument with my colleague .,8,-1,0,0,0,0,1,0,1,0,0,VV,0
359,302896,start,thank, I started to thank God for this colleague of mine and his gifts and commitment .,5,2,0,0,1,0,0,0,1,0,0,VV,0
359,303700,start,talk," We only start to talk about sacrifice with our children when something seriously wrong has happened in the relationship , when the mother or father says bitterly : "" Do n't you understand what I have given up for you ?",4,-1,0,0,0,0,1,1,0,0,0,VV,0
359,304477,start,look," That is , until we start to look at the reality of our society .",4,-1,0,0,0,0,1,1,0,0,0,VV,0
360,304708,start,kill," Halfway through lunch , this blonde , baby-faced girl started to kill herself with anxiety because she saw someone she knew but could not remember their name .",4,-1,0,0,0,0,1,0,1,0,0,VV,0
360,305284,start,look," Still , it did not take long to sell , and as soon as people started to look over it , she told her family .",4,-1,0,0,0,0,1,0,1,0,0,VV,0
360,306433,start,cry," But I want my baby to have a father -- "" and she started to cry .",3,-1,0,0,1,0,0,0,1,0,0,VV,0
360,306787,start,breed," To begin with , they were of a similar age : Jane 's children were older because she had started to breed younger .",5,-1,0,1,1,0,0,0,1,0,0,VV,0
361,307782,hate,come, Philip hated coming here .,4,-1,0,0,1,0,0,1,0,0,0,VVG,1
361,308274,hate,see," He hated seeing the fields slipping past , the wrong ones .",3,-1,0,1,0,1,0,0,1,0,0,VVG,1
361,308691,start,feed, That was what he 'd thought of every morning since he 'd first started feeding them with Mrs Wright 's grain .,4,-1,0,0,0,0,1,0,1,0,0,VVG,1
361,309582,hate,pull," When Philip had been in hospital when he 'd had croup that 's what he hated worst , the pulling of the curtains .",4,1,0,0,0,0,1,0,1,0,0,VVG,1
361,310825,start,fiddle, If he started fiddling with it the way he fiddled with everything it could go off in his own face .,6,-1,0,1,0,1,0,0,1,0,0,VVG,1
361,310892,start,pull, He started pulling things out of his pocket .,4,19,0,1,0,1,0,0,1,0,0,VVG,1
361,311214,start,criticize," I told her Barry should have kept him in , and she said if I started criticizing him , she 'd get Don to the phone . """,9,-1,0,0,1,0,0,0,1,0,0,VVG,1
363,311802,start,pull," Confident in the knowledge that he now had the general support of most of the top brass to his world control plan , Mueller considered that he was now in a much stronger position to start pulling the rug out from under the Regional Area Managers .",4,-1,0,1,0,1,0,0,1,0,0,VVG,1
363,311822,start,call," From here on in , Randy Mueller was going to start calling the shots .",4,-1,0,1,0,1,0,0,1,0,0,VVG,1
363,312401,start,sway, The room started to sway again and the pains in his head intensified .,4,26,0,0,1,0,0,0,1,0,0,VV,0
363,313141,start,empty," "" Start emptying the files ? """,5,-1,0,1,0,1,0,1,0,0,0,VVG,1
364,314170,start,hold," Nigel needed more money now he had a mortgage and a wife again , so he started holding workshops in his own home .",4,-1,0,1,0,1,0,0,1,0,0,VVG,1
364,314248,start,give, Gina did indeed start giving lessons of a kind .,4,2,0,1,0,1,0,0,1,0,0,VVG,1
364,314489,start,take, The barman even told him he 'd had enough -- something they rarely do unless they think a client 's about to throw up over the upholstery or start taking his clothes off .,4,4,0,1,0,1,0,0,1,0,0,VVG,1
364,314890,start,pick, He started to pick the odd quarrel and cancel dates .,4,-1,0,1,1,0,0,0,1,0,0,VV,0
364,315276,start,take, He was afraid she might see him sticking out and start taking him for granted or make unwomanly advances .,4,-1,0,0,0,0,1,0,1,0,0,VVG,1
364,315322,start,hint, Eleanor started hinting at an affair .,4,-1,0,0,0,0,1,0,1,0,0,VVG,1
364,315507,hate,review, He hated reviewing .,6,-1,0,0,1,0,0,0,1,0,0,VVG,1
364,316038,hate,see," Nigel was paid for his work , but he hated not seeing his piece in print .",3,-1,0,1,0,1,0,0,1,0,0,VVG,1
364,316181,start,talk, Nigel started to talk more about class in his new novel and less about twinkling nipples .,4,-1,0,1,0,0,1,0,1,0,0,VV,0
364,316186,start,appear," He had often told her that it was a social disadvantage having the sort of wife he could n't take anywhere , but he dropped this line when she started appearing beside him at literary lunches and old school do 's .",6,-1,0,0,0,0,1,0,1,0,0,VVG,1
364,316586,start,ask," He started to ask Flora , the nurse , for a relief massage .",3,14,0,0,1,0,0,0,1,0,0,VV,0
364,316593,start,read," He studied Nigel 's particulars and started to read them out slowly , looking up to query various points and making notes on a pad in front of him .",4,-1,0,0,1,0,0,0,1,0,0,VV,0
