text_id,sent_id,finite_verb,non_finite_verb,sentence,length,lastmention,verb_start,verb_begin,verb_love,verb_hate,argstr_NC,argstr_NP,argstr_PP,tense_pre,tense_pst,tense_fut,tense_cond,verb_POS,target_form
2342,3271358,start,add," Madeleine started adding up again , nodding her head as her eyes strayed down the page , moving her lips .",3,-1,1,0,0,0,1,0,0,0,1,0,0,VVG,1
2343,3272982,begin,steal," Very slowly and carefully , she began stealing negatives .",5,-1,0,1,0,0,0,1,0,0,1,0,0,VVG,1
2343,3272988,begin,steal," Very slowly and carefully , Karen began stealing negatives .",5,6,0,1,0,0,0,1,0,0,1,0,0,VVG,1
2344,3273416,start,scream," If you touch me I 'll start to scream . """,6,-1,1,0,0,0,1,0,0,0,1,0,0,VV,0
2344,3274043,begin,cry," She began to cry , silently .",3,-1,0,1,0,0,1,0,0,0,1,0,0,VV,0
2344,3274270,begin,descend, She held up the candle and began to descend the stairs .,7,-1,0,1,0,0,0,1,0,0,1,0,0,VV,0
2344,3275181,love,know," Oh , please do n't think I 'm prying , but I 'd love to know .",4,-1,0,0,1,0,1,0,0,1,0,0,0,VV,0
2345,3278572,start,type, Start typing a letter for Head of Primary who is trying to sell some raffle tickets to raise funds for a new mini-bus .,4,6,1,0,0,0,0,1,0,1,0,0,0,VVG,1
2345,3278597,start,scratch, Head starts scratching himself .,7,-1,1,0,0,0,1,0,0,1,0,0,0,VVG,1
2345,3278794,start,meet, 15.20 : Started Junior Staff Meeting .,4,11,1,0,0,0,0,1,0,0,1,0,0,VVG,1
2345,3278842,start,write, 9.40 : We start to write out diary for OU .,5,22,1,0,0,0,0,1,0,1,0,0,0,VV,0
2345,3278849,love,make, They love making chocolate crispies .,4,4,0,0,1,0,0,1,0,1,0,0,0,VVG,1
2345,3279270,start,squat, In December 1982 Jim 's family started squatting in council housing and were referred to the social work department by the housing department .,5,-1,1,0,0,0,0,0,1,0,1,0,0,VVG,1
2345,3279437,start,talk, Everybody -- senior and junior -- started talking about how they were n't getting the support they needed .,4,4,1,0,0,0,1,0,0,0,1,0,0,VVG,1
2345,3279561,start,bother," Just lately they find out , say me black , so they 've started bothering me .",6,1,1,0,0,0,1,0,0,1,0,0,0,VVG,1
2345,3279631,start,demand," For these "" immigrants "" to start demanding having a say in the way their pupils are taught and what they are taught is viewed with great disdain ...",6,-1,1,0,0,0,1,0,0,1,0,0,0,VVG,1
2345,3279677,start,cry," Because Mrs B , right she just prejudiced , she comes up to me in the Cookery lesson , tell me to clean out the dustbin , and I was so vexed I started to cry , I was so vexed by it .",3,-1,1,0,0,0,1,0,0,0,1,0,0,VV,0
2345,3279776,start,get," Some coloured children in this school are getting bad because of the way they get treated , and they make out as if we 're just doing it because we get low examination grades so we start getting bad with the teachers .",3,0,1,0,0,0,1,0,0,1,0,0,0,VVG,1
2345,3279812,begin,think, They emerged as I began thinking about and writing about the data I collected .,5,-1,0,1,0,0,1,0,0,0,1,0,0,VVG,1
2345,3280076,start,organize," "" Suppose the pupils started organizing themselves into writing letters , protest marches -- what would happen to the school ? """,8,-1,1,0,0,0,0,0,1,0,1,0,0,VVG,1
2345,3280097,begin,discern," Although each interview , written comment and observation provided details particular to each individual and incident I began to discern commonalities , patterns or regularities .",7,-1,0,1,0,0,0,1,0,0,1,0,0,VV,0
2346,3280625,love,come," "" I 'd love to come , "" smiled Lord Henry .",4,2,0,0,1,0,1,0,0,0,1,0,0,VV,0
2346,3280766,begin,talk," People in the theatre began talking loudly , and after half an hour Lord Henry stood up and put on his coat .",4,-1,0,1,0,0,1,0,0,0,1,0,0,VVG,1
2346,3280996,begin,read, He sat down and began to read .,4,-1,0,1,0,0,1,0,0,0,1,0,0,VV,0
2346,3281432,love,watch, Years ago he had loved to watch it changing and growing old ; now he could not sleep because of it .,5,-1,0,0,1,0,1,0,0,0,1,0,0,VV,0
2347,3282237,start,ring, Almost immediately the telephone started to ring .,4,-1,1,0,0,0,1,0,0,0,1,0,0,VV,0
2347,3282930,start,talk," "" You 'd better start talking .",4,-1,1,0,0,0,1,0,0,0,1,0,0,VVG,1
2347,3283973,start,think, He starts thinking about the photos .,5,5,1,0,0,0,0,0,1,1,0,0,0,VVG,1
2347,3284581,start,buy," He started buying expensive clothes , a car ; he moved to a better flat ...",3,-1,1,0,0,0,0,1,0,0,1,0,0,VVG,1
2347,3284626,start,reproduce," The females can start reproducing when they 're six weeks old . """,9,-1,1,0,0,0,1,0,0,1,0,0,0,VVG,1
2347,3284960,start,wonder, He started wondering if Georgina could have killed her .,6,-1,1,0,0,0,1,0,0,0,1,0,0,VVG,1
2349,3288300,begin,parallel," The tenets of the evolutionary model of sexual difference also began to crumble , paralleling the movement in Liberal thought away from the brutal competition of Spencerian individualism towards the possibilities of harmonious cooperation .",8,-1,0,1,0,0,0,1,0,0,1,0,0,VVG,1
2350,3288442,begin,eat," What could be wrong with him , that his friend 's bowing should irritate him so , that Tommaso 's frank fond greeting of his mother should seem to him so casually proprietary , that his instant engagement in argument with his father , as he drank down the dash of grenadine cordial he was offered before they began eating , should strike such a false note ?",3,-1,0,1,0,0,1,0,0,0,1,0,0,VVG,1
2350,3288558,begin,play," Her father began to play softly , to himself .",4,-1,0,1,0,0,1,0,0,0,1,0,0,VV,0
2350,3288881,begin,exhale," As she gathered up the bedding and cushions she had hung out of the windows to air before the evening earth began to exhale dew , she wondered whether she should fetch out her best mantilla , the white lace her mother had given her for her first communion , which she never wore because it seemed so showy , and had n't worn even yesterday for the Easter Mass .",6,-1,0,1,0,0,0,1,0,0,1,0,0,VV,0
2350,3288984,begin,climb," She began climbing , until she too reached the sorceress Zenaida 's hideaway in the clouds .",5,4,0,1,0,0,1,0,0,0,1,0,0,VVG,1
2350,3289010,begin,loll," Once Zenaida was well and truly snoring , Carmellina would slash his jesses with her knife so that he would stay by her , and he would peck at her shoulder if her head began to loll ; he would then whistle and coo to divert her and hasten his salvation .",4,-1,0,1,0,0,1,0,0,0,1,0,0,VV,0
2350,3289225,begin,organise," Rosalba paid no attention ; she looked at Tommaso , and her gait grew sprightly again , and she began organising her projected future , laying her plans .",8,-1,0,1,0,0,0,1,0,0,1,0,0,VVG,1
2350,3289256,begin,speak," His ring of bone around her upper arm , the sound waves of his whispering , thrumming gently through her , raising her scalp , warming her ear , the laughter when she first began to speak , his glassy greenish gaze .",5,-1,0,1,0,0,1,0,0,0,1,0,0,VV,0
2350,3289549,begin,hum," That was understood , and Sabina rubbed her arm to ease the bruising , then began to attend to Catti , puffy from sleep , like a bird with its feathers fluffed up to keep warm ; and then , with a sidelong look at Rosa , began humming ,",3,-1,0,1,0,0,1,0,0,0,1,0,0,VVG,1
2350,3289672,begin,burn," Suddenly the cold around her began to burn , as an unknown and unsuspected rage lapped its edges and she felt for Tommaso sudden furious rancour . Contempt joined that rage too in turn , as she thought of his condition , the future of a conscript , the birth of a Post Office clerk 's son , who was in any case a stranger in the south , with God knows what dangerous notions in his head .",4,-1,0,1,0,0,1,0,0,0,1,0,0,VV,0
2350,3289705,begin,say," Tommaso began saying , "" I expect to hear any day now ... . """,3,-1,0,1,0,0,1,0,0,0,1,0,0,VVG,1
2350,3289718,begin,gather," The heat of summer was beginning to gather its strength , and the day outside hummed with the gorged drowsiness of the flies .",6,-1,0,1,0,0,0,1,0,0,1,0,0,VV,0
2350,3289895,begin,walk," In the shade of the buildings on the square , he began walking to the station .",4,-1,0,1,0,0,1,0,0,0,1,0,0,VVG,1
2350,3289913,begin,fall, The widow had lost ; she had to pay the costs and the fine and she began falling behind in the rent to the landlord since she no longer had a cow and its milk to sell .,4,5,0,1,0,0,0,0,1,0,1,0,0,VVG,1
2350,3289944,begin,enjoy, Davide began to enjoy his work even less than before ; he applied himself to property transactions .,5,-1,0,1,0,0,0,1,0,0,1,0,0,VV,0
2350,3289976,start,come," He thought of Lucia 's mobile mouth , her often oblique wit , and dreaded that she might start to question , and come to the wrong person 's notice .",4,-1,1,0,0,0,1,0,0,0,1,0,0,VV,0
2350,3289997,begin,hear," Immacolata said it glowed prettily , the light was flattering , and this recollection passed across his mind at the same time as he registered the woman 's contorted face , her blotched cheeks and veined eyes , and began to hear what she was saying :",4,-1,0,1,0,0,1,0,0,0,1,0,0,VV,0
2352,3293635,start,roll," Shingle moved to the upper parts of the beach by either of these causes will pile up until the bank becomes so steep that stones start to roll down the beach , thus maintaining a steeper inshore section to most beaches .",4,-1,1,0,0,0,0,1,0,1,0,0,0,VV,0
2352,3293635,start,maintain," Shingle moved to the upper parts of the beach by either of these causes will pile up until the bank becomes so steep that stones start to roll down the beach , thus maintaining a steeper inshore section to most beaches .",8,-1,1,0,0,0,0,1,0,1,0,0,0,VVG,1
2352,3293813,start,recurve," The prevalent westerly winds on the Norfolk coast are probably of considerable importance in this connection , as once the end of the island starts to recurve , they will tend to build up the laterals roughly at right angles to the main ridge .",7,1,1,0,0,0,1,0,0,1,0,0,0,VV,0
2352,3293830,start,accumulate, The necessary conditions for the formation of sand dunes are a wide foreshore exposed at low tide so that the wind blowing over it can dry the sand and set it in motion ; something to trap the sand and cause it to start accumulating ; and plants to colonise the pile of sand and by binding it together to prevent its complete destruction by the wind or high tides .,10,-1,1,0,0,0,1,0,0,1,0,0,0,VVG,1
2352,3293832,start,move," Once sand starts to move on the foreshore , which it does by the process of saltation , it will tend to be trapped by shingle patches , by piles of drifted debris , or by tufts of a coarse grass , Agropyron junceiforme .",4,-1,1,0,0,0,0,0,1,1,0,0,0,VV,0
2352,3293841,start,erode," Either unaided or acting upon a part bared by fire or other forms of human destructiveness , the wind starts to erode the dune .",5,-1,1,0,0,0,0,1,0,1,0,0,0,VV,0
2352,3293907,start,form," Once the spit starts to form material is pushed along it by longshore drift , thus leading to its continued growth until it reaches water so deep that wave action is destructive .",4,7,1,0,0,0,0,1,0,1,0,0,0,VV,0
2352,3293915,start,grow, The spit appears to have started growing from Aldeburgh in a southward direction at a slight angle to the coast with the end recurved towards the coast as in many of the features already discussed .,4,-1,1,0,0,0,0,0,1,1,0,0,0,VVG,1
2352,3294400,start,work, Landforms developed in relation to the earlier and higher base level are abandoned as erosion starts to work down to the new base level .,4,-1,1,0,0,0,1,0,0,1,0,0,0,VV,0
2352,3294460,start,cut," Just as the marine terrace represents the abandoned sea floor , so do river terraces represent valley floors abandoned by the rivers as they start to cut down to the new and lower base level .",3,-1,1,0,0,0,1,0,0,1,0,0,0,VV,0
2352,3294468,start,form, It is possible for a river to reach grade and to start to form a floodplain while it is still transporting coarse material over a comparatively steep gradient .,4,2,1,0,0,0,0,1,0,1,0,0,0,VV,0
2352,3294490,start,work, Headward erosion is rapid at this point and regrading of the river starts to work back from the mouth .,4,-1,1,0,0,0,1,0,0,1,0,0,0,VV,0
2352,3294507,start,meander," It does not follow , however , that incised meanders are necessarily signs of rejuvenation , as if a stream starts to meander before it attains grade it may incise its own meanders to some extent without being rejuvenated .",7,0,1,0,0,0,1,0,0,1,0,0,0,VV,0
2353,3296045,start,come, When floating leaves start coming to the surface of the water the plants are ready for pricking out .,4,-1,1,0,0,0,1,0,0,1,0,0,0,VVG,1
2353,3296086,start,grow," Green water of a consistency like pea soup is familiar to most pool owners , for even in well established pools this condition may occur for a few days during early spring when the water is warmed by the sun , so algae appears before the submerged oxygenating plants have had a chance to start growing again .",4,-1,1,0,0,0,1,0,0,1,0,0,0,VVG,1
2353,3296102,start,die," Sometimes in country districts a pool will take on a purplish tinge , a curious slimy jelly appears around the perimeter , and the fish and plants start to die .",3,14,1,0,0,0,1,0,0,1,0,0,0,VV,0
2354,3296922,start,move, As they started to move off a woman touched Oliver 's arm and handed him Rain 's shoulder bag .,4,-1,1,0,0,0,0,1,0,0,1,0,0,VV,0
2354,3297007,hate,end," It 's not much after what you 've just been through , but I 'd hate to end up in a French jail and , as I forgot my licence , I 'm not insured to move this car . """,3,-1,0,0,0,1,0,0,1,1,0,0,0,VV,0
2354,3297211,start,make," And no , before either of you start making up theories , I did n't take him into the bedroom .",4,-1,1,0,0,0,0,1,0,1,0,0,0,VVG,1
2354,3297287,start,talk, When the coffee came he started to talk about a detail at the restaurant they had just left .,4,-1,1,0,0,0,0,0,1,0,1,0,0,VV,0
2354,3297348,begin,run," It was when you began running faster than I was . """,3,11,0,1,0,0,1,0,0,0,1,0,0,VVG,1
