text_id,sent_id,finite_verb,non_finite_verb,sent,length,last_ment,befaft_bef,befaft_aft,argstr_NC,argstr_NP,argstr_PP,tense_pre,tense_pst,tense_fut,tense_cond,verb_POS,target_form
2234,3171077,start,fool, Louise : You should have thought of that before you started fooling around .,4,-1,0,0,1,0,0,0,1,0,0,VVG,1
2234,3171410,start,go," 3 The children 's parents tell their version of the story , starting at the moment when they see the stains on Lollo 's gear , and going on to the point where they realise they ( or their children ) have discovered super penicillin .",2,-1,0,0,0,0,1,1,0,0,0,VVG,1
2234,3171421,start,show, It has been started to show you how to use it .,4,-1,0,0,1,0,0,1,0,0,0,VV,0
2234,3171525,start,go, Soon after a story started going round that Mrs Sugar was still taking her usual walk out on Saturday evenings .,2,16,0,1,0,1,0,0,1,0,0,VVG,1
2234,3171632,start,use," 3 Starting Either use the Starter sentence , or make up one of your own .",3,-1,0,1,0,1,0,1,0,0,0,VV,0
2234,3171644,start,help, Their mother and father have told them that it is about time they started helping a bit more at home .,4,-1,0,1,0,1,0,1,0,0,0,VVG,1
2234,3171715,start,live, 1 Which answer matches which question ? 2 How would you describe the character she has created ? 3 Where would you most likely meet such a character ? 4 How do you think she would answer these questions : a ) Are you happy with your life ? b ) Do you have any ambitions ? c ) When did you first start living rough ? 5 What other questions would you like to ask the character ? 6 Now put this character in the hot seat and see what she says when you ask her your questions .,4,-1,0,1,1,0,0,0,0,0,1,VVG,1
2235,3172769,start,strengthen, He began to modernize the Army ; in 1923 he became prime minister and started to strengthen the central government against the tribes .,10,-1,0,1,0,1,0,0,1,0,0,VV,0
2235,3174025,hate,fly, Captain Moezzi declared how glad they all were to be back in Teheran and how much he had hated flying for the Shah .,3,12,0,0,0,0,1,0,1,0,0,VVG,1
2235,3174065,start,beat, Then they started beating each other with clubs and sticks .,4,-1,0,1,0,0,1,0,1,0,0,VVG,1
2235,3174102,start,thumb," "" One night , "" said Carter , "" I started to thumb through its pages and I called my wife , Rosalyn , and I called my daughter , Amy , who climbed into my lap , and we spent several hours studying the beautiful history that this book portrays of Persian , of Iran , of its people ... """,5,-1,0,0,0,0,1,0,1,0,0,VV,0
2235,3174233,start,talk, There was nothing more to say on that and so that the Shah started talking quietly about Iran .,4,-1,0,0,0,0,1,0,1,0,0,VVG,1
2236,3174731,hate,turn, And I hated turning out even more since my marriage .,4,9,0,0,0,0,1,0,1,0,0,VVG,1
2236,3174863,start,bring, She was a fine pedigree pig and instead of lying on the butcher 's slab today she would be starting to bring up her family .,5,-1,0,1,0,1,0,0,1,0,0,VV,0
2236,3174872,start,ache," There had to be no holes anywhere or they would start to ache away up there in the sky , so they said .",4,-1,0,0,0,0,1,0,1,0,0,VV,0
2236,3175050,start,flex, He seized a horrible pair of forceps and I closed my eyes as he started flexing his muscles .,4,-1,0,1,0,1,0,0,1,0,0,VVG,1
2236,3175484,start,pitch, I had often rehearsed the choice phrases which I would use on this very occasion but the sight of the animal restrained me ; if he had come to consult me professionally I could hardly start pitching into him right away .,5,-1,0,0,0,0,1,0,1,0,0,VVG,1
2236,3175941,start,drink, The nuts were always available for the little animals but we watched intently as the farmer poured the milk into the buckets and the calves started to drink .,5,-1,0,0,1,0,0,0,1,0,0,VV,0
2236,3176137,start,look," Maybe they both happened at once but from that moment everything was dreamlike and wonderful , I lost count of time as I sat there while the breathing became deep and regular and the animal began to he aware of his surroundings ; and by the time he started to look around him and twitch his tail tentatively I realized suddenly that I was stiff-jointed and almost frozen to the spot .",4,-1,0,0,0,0,1,0,1,0,0,VV,0
2236,3176637,start,box, When he started boxing with both paws it was too much even for the basset .,3,-1,0,0,0,0,1,0,1,0,0,VVG,1
2236,3177047,start,cut," If the filly did go off her legs I should have to start cutting into her windpipe , but I put the thought away from me , For the moment I had to depend on the adrenalin .",3,-1,0,0,0,0,1,0,1,0,0,VVG,1
2236,3177179,start,use, It was always a bad sign when the client started using his own medicine .,3,-1,0,1,0,1,0,0,1,0,0,VVG,1
2237,3177418,start,run," On receipt of the application , the court can dismiss it without giving notice to the creditor and , immediately the application is dismissed , time for compliance with the demand starts to run again .",3,5,0,0,1,0,0,1,0,0,0,VV,0
2238,3178269,start,import," But also there 's a the Soviet Union used to grow a lot of its own tea , but it grew it round Chernobyl and it had to start importing a lot of tea .",6,-1,0,1,0,1,0,0,1,0,0,VVG,1
2238,3178294,start,look," When you start looking at fair trade , we always say that Traidcraft is a fair trade company .",4,-1,0,0,0,0,1,1,0,0,0,VVG,1
2238,3178467,start,put, Nestle have actually started putting their labels on the pro the company on quite a lot and the logo on .,3,13,0,1,0,1,0,1,0,0,0,VVG,1
2238,3178963,start,stock," My impression is that the cocoa from Traidcraft is very much the same price , as when I last bought it from the supermarket when you first started stocking",5,-1,0,0,1,0,0,1,0,0,0,VVG,1
2239,3179534,start,write, I 'll actually start writing out things for you to do as homework .,5,2,0,1,0,1,0,0,1,0,0,VVG,1
2240,3180081,start,add, So because a tenor sings a little bit lower you 've got more of the lower notes and fewer of the higher notes before you need to add start adding ledger line notes .,3,0,0,1,0,1,0,1,0,0,0,VVG,1
2241,3180381,start,arrange, I started flower arranging about twelve years ago .,7,-1,0,0,0,0,1,0,1,0,0,VVG,1
2241,3180433,start,come, Mine are just starting to come out .,4,10,0,0,1,0,0,1,0,0,0,VV,0
2241,3180631,start,flop, Well she started flopping along the floor on her back .,4,-1,0,0,0,0,1,0,1,0,0,VVG,1
2241,3180633,start,change, So I started changing her nappy for her and she decided she was going to take off .,6,3,0,1,0,1,0,0,1,0,0,VVG,1
2241,3180878,start,do, I started doing the teacher 's cause because I thought I 'd like to teach .,2,3,0,1,0,1,0,0,1,0,0,VVG,1
2241,3180924,start,take, We 'll start to take the water out .,4,-1,0,1,0,1,0,0,1,0,0,VV,0
2242,3181206,start,try, So shall we start trying to work out what the preferences,3,-1,0,0,1,0,0,1,0,0,0,VVG,1
2242,3181388,start,say," Now the feeling person on the other hand faced with this sort of suggestion would immediately start saying , well erm why are we going to do this ?",3,7,0,1,1,0,0,0,0,0,1,VVG,1
2242,3181657,start,think, Well the first thing you do is start thinking of lots of possibilities you see .,5,32,0,0,1,0,0,1,0,0,0,VVG,1
2242,3181669,start,use," And according to the theory you would then , after you 'd used the N and the F you 'd then start to use the T which is the sort of logical thing .",3,0,0,1,0,1,0,0,0,0,0,VV,0
2244,3182054,start,get," And it 's starting to get , you know , annoy me .",3,5,0,0,1,0,0,1,0,0,0,VV,0
2244,3182077,start,see," And I started see now they 've brought out that Dove , the moisturizer , rubbish .",3,18,0,0,1,0,0,0,1,0,0,VV,0
2247,3182520,start,do," Now your knee 'll be sore , when you start doing it , because you , this muscle has to get strengthened up again .",2,2,0,0,1,0,0,0,1,0,0,VVG,1
2247,3182551,start,get," And er if we can get it to just , well a wee bit of rest , we get to the stage where it er starts to get soft again .",3,0,0,1,1,0,0,1,0,0,0,VV,0
2251,3182937,start,do," started doing a bit of training maybe , and I 've started cutting down eating .",2,2,0,1,0,1,0,0,1,0,0,VVG,1
2251,3182937,start,cut," started doing a bit of training maybe , and I 've started cutting down eating .",3,-1,0,0,1,0,0,0,1,0,0,VVG,1
2252,3183088,start,put, And when I started putting on weight I and I 'm still putting on weight .,3,9,0,0,0,0,1,1,0,0,0,VVG,1
2256,3183788,start,get," But the advantage of the er tax exempt bit is that with these you start getting interest on tax that you have n't payed , .",3,1,0,1,0,1,0,1,0,0,0,VVG,1
2256,3183790,start,get," But because you do n't that amount has n't been withdrawn from that two twenty five , so that in the next year you put in your eighteen hundred and at the end of that year you get interest on three thousand eight hundred and of course the two twenty five which happens to be three seventy seven , so at that second year you start getting interest on the fifty six pounds that you have n't been required to pay .",3,0,0,1,0,1,0,1,0,0,0,VVG,1
2257,3183846,start,get," So can you see it is vital that all of you keep your circulation going right and a good idea is to start it in bed so that before you get out and put weight on your limbs And the same with the rest of your body get your circulation going , get the joints doing a bit of movement and before you get up and give them the added job of bearing your weight .",3,0,0,0,1,0,0,1,0,0,0,VV,0
2257,3183846,start,give," So can you see it is vital that all of you keep your circulation going right and a good idea is to start it in bed so that before you get out and put weight on your limbs And the same with the rest of your body get your circulation going , get the joints doing a bit of movement and before you get up and give them the added job of bearing your weight .",4,-1,0,0,1,0,0,1,0,0,0,VV,0
2257,3183920,start,look," Because you know they came up , they were full of the joys of spring , looking around , chatting to their friends and then they r started looking at the stepping stone .",4,0,0,0,0,0,1,0,1,0,0,VVG,1
2257,3183938,start,go," On the other hand , can you see if coordination gets er deteriorates in any way you 're going to be cut off from an awful lot of things you now , you might have been marvellous at embroidery , it gave you a lot of satisfaction but if your co coordination starts to go then the quality of what you can do will satisfy you , will dissatisfy you , make you feel annoyed .",2,0,0,1,0,1,0,0,0,1,0,VV,0
2258,3184277,start,pay," Higher , higher rate , rate , well you do n't start to pay that until you 've exceeded the twenty three thousand seven hundred plus your personal allowance , so y you your basic rate of tax goes to twenty three seven hundred then you can add , add on your basic allowance , and for most people if they 're earning er a single person twenty seven and a half and married person twenty eight and a half above that you 're paying higher rate tax .",3,1,0,0,1,0,0,1,0,0,0,VV,0
2258,3184603,start,decline," And then in the last sort of seven to eight years , it starts to decline quite rapidly because you 're actually paying off the capital at that stage , and th that 's where I may meet somebody at say fifteen years , they thought their mortgage would run to age sixty five and they actually retire at sixty , they 've got five years left and they 're about there .",7,-1,0,0,1,0,0,1,0,0,0,VV,0
2258,3184632,start,look," That 's what you want , a decent endowment , it takes out all the fluctuations , and er the they 've big reserves , and of course the minute the endowment starts to look a bit poorer , it 's switch back to P E Ps , course I 've always said that P E Ps were a good idea , and the charges are much better now than they were , and I 'm just thinking of the poor chap that 's read the paper two years ago , over his tea and toast on a Sunday and thought mhm good idea , I 'll take an endowment , and two years later it 's the same person saying aha , no , pretty bad news an endowment .",4,6,0,1,0,1,0,0,1,0,0,VV,0
2258,3184691,start,buy," But the minute we all start buying goods again , it 's ith an endowment . I think that the compan companies out there have not made any profits for about five years , and they 're desperate to return to er an even keel , and they are going to force up the price of goods and services as soon humanly possible , and we 'll pick up the bill .",3,1,0,1,0,1,0,1,0,0,0,VVG,1
2258,3185380,start,pay," So by the same token , I assume , building societies are also starting paying something over inflation rates , issued ?",3,9,0,1,0,1,0,1,0,0,0,VVG,1
2259,3185695,start,pay," And you only start paying after you , after the third one .",3,8,0,0,1,0,0,1,0,0,0,VVG,1
2260,3187334,start,type," So when you started typing , how did you put the address in ?",4,14,0,0,1,0,0,0,1,0,0,VVG,1
2260,3187446,start,type," And once you got started typing the main part of the letter , you were alright then ?",4,45,0,1,0,1,0,0,1,0,0,VVG,1
2260,3187540,start,use, Sort of when I first started using it at work,3,-1,0,0,0,0,1,0,0,0,0,VVG,1
2261,3187597,start,work, I le I left there starting to work on me own .,4,6,0,0,0,0,1,0,0,0,0,VV,0
2261,3187809,start,find," I says I want to learn sommat so I went to and I do n't know what it was , whether it was my attitude , but they , they asked me to do this and I was so good at it , so they started finding jobs for me and it was at and I was anxious for knowledge , and I tell you took anything on , which is important and the big firms did n't .",4,-1,0,1,0,1,0,1,0,0,0,VVG,1
